Unnamed: 0,ID,Last_Name,First_Name,NickName,ID2,IsUnused,SlotType,IsRegular,IsGener,IsDraftee,IsDrafted,ASA_ID,OvrdStYrs,Pos,SecondPos,Height,Weight,BirthDay,BirthMonth,Age,Hand,DunkHand,YearsPro,CollegeID,DraftedBy,DraftYear,DraftRound,DraftPos,CAP_Nick,Personality,Play4Winner,FinSecurity,Loyalty,PeakAgeS,PeakAgeE,PortrID,GenericF,CF_ID,AudioID_M,NmOrder,NmShType,SkinTone,Muscles,EyeColor,Bodytype,Clothes,HS_ID,CAP_FaceT,CAP_Hstl,CAP_Hcol,CAP_Hlen,CAP_BStyle,CAP_Moust,CAP_Goatee,CAP_Fhcol,CAP_Eyebr,CAP_TLftN,CAP_TLftS,CAP_TRgtS,CAP_TLftB,CAP_TRgtB,CAP_TLftF,CAP_TRgtF,PlayInitor,GoesTo3PT,PlayStyle,PlayType1,PlayType2,PlayType3,PlayType4,Number,IsFA,TeamID1,TeamID2,MinsAsg,Morale,Fatigue,FARestr,CtrThoughts,InjDaysLeft,InjType,PosRank,OvrlRank,IsScouted,StatY0,StatY1,StatY2,StatY3,StatY4,StatY5,StatY6,StatY7,StatY8,StatY9,StatY10,StatY11,StatY12,StatY13,StatY14,StatY15,StatY16,StatY17,StatY18,StatY19,StatPOs,GH_CarPts,GH_CarFGM,GH_CarFGA,GH_CarStl,GH_CarBlk,GH_Car3PM,GH_Car3PA,GH_CarFTM,GH_CarFTA,GH_CarOReb,GH_CarDReb,GH_CarRebs,GH_CarAst,GH_CarMins,GH_SeaPts,GH_SeaFGM,GH_SeaFGA,GH_SeaStl,GH_SeaBlk,GH_Sea3PM,GH_Sea3PA,GH_SeaFTM,GH_SeaFTA,GH_SeaOReb,GH_SeaDReb,GH_SeaRebs,GH_SeaAst,GH_SeaMins,Overall_I,SklBst,SShtLoP,SShtCls,SShtMed,SSht3PT,SShtFT,SDunk,SStdDunk,SLayUp,SLayUpStnd,SLayUpSpin,SLayUpEuro,SLayUpHop,SRunner,SStpThru,SShtInT,SPstFdaway,SPstHook,SShtOfD,SBallHndl,SOffHDrib,SBallSec,SPass,SBlock,SSteal,SHands,SOnBallD,SOReb,SDReb,SOLowPost,SDLowPost,SOAwar,SDAwar,SConsis,SStamina,SSpeed,SQuick,SStrength,SVertical,SHustle,SDurab,SPOT,SEmotion,SigSkill1,SigSkill2,SigSkill3,SigSkill4,SigSkill5,TShtTend,TInsShots,TCloseSht,TMidShots,T3PTShots,TPutbacks,TDriveLn,TPullUp,TPumpFake,TTrplThrt,TTTShot,TNoTT,TStrghtDr,TSizeUp,THesitat,TDriveRvL,TCrossov,TSpin,TStepBack,THalfSpin,TDblCross,TBhndBack,THesCross,TInAndOut,TDPSimpDr,TAttackB,TPassOut,TFadeaway,TStpbJmpr,TSpinJmpr,TDunkvLU,TAlleyOop,TUseGlass,TDrawFoul,TVShCrash,TPckRlvFd,TPostUp,TTouches,TPostSpn,TPostDrv,TPostAgBd,TLeavePost,TPostDrpSt,TPostFaceU,TPostBDown,TPostShots,TPostHook,TPostFdawy,TPostShmSh,TPostHopSh,TFlshPass,TThrowAO,THardFoul,TTakeChrg,TPassLane,TOnBalStl,TContShot,TCommFoul,HZ1,HZ2,HZ3,HZ4,HZ5,HZ6,HZ7,HZ8,HZ9,HZ10,HZ11,HZ12,HZ13,HZ14,AShtRlTim,AShtForm,AShtBase,AFadeaway,AContestd,AFreeT,ADrPullUp,ASpinJmpr,AHopJmpr,APstFade,APstHook,APstHopSh,APstShmSh,APstPrtct,APstPrtSpn,AIsoCross,AIsoBhBck,AIsoSpin,AIsoHesit,ALayUp,AGoToDunk,ADunk2,ADunk3,ADunk4,ADunk5,ADunk6,ADunk7,ADunk8,ADunk9,ADunk10,ADunk11,ADunk12,ADunk13,ADunk14,ADunk15,AIntPreGI,AIntPreG1,AIntPreG2,AIntPreT1,AIntPreT2,BirdYears,CClrYears,CDaysLeft,CRole,COption,CNoTrade,CYear1,CYear2,CYear3,CYear4,CYear5,CYear6,SgndTYWith,YrsForCurT,GHeadband,GHdbndLg,GUndrshrt,GUndrsCol,GLeftArm,GLArmCol,GLeftElb,GLElbCol,GLeftWrst,GLWrstC1,GLWrstC2,GLeftFngr,GLFngrCol,GRghtArm,GRArmCol,GRghtElb,GRElbCol,GRghtWrst,GRWrstC1,GRWrstC2,GRghtFngr,GRFngrCol,GPresShrt,GPrsShCol,GLeftLeg,GLLegCol,GLeftKnee,GLKneeCol,GLeftAnkl,GLAnklCol,GRghtLeg,GRLegCol,GRghtKnee,GRKneeCol,GRghtAnkl,GRAnklCol,GSockLngh,GShsBrLck,GShsBrand,GShsModel1,GShsModel2,GShsModel3,GShsModel4,GShsColMod,GShsColHSd,GShsColHTr,GShsColASd,GShsColATr,HParam1,HParam2,HdBrwHght,HdBrwWdth,HdBrwSlpd,HdNkThck,HdNkFat,HdChnLen,HdChnWdth,HdChnProt,HdJawSqr,HdJawWdth,HdChkHght,HdChkWdth,HdChkFull,HdDefinit,MtULCurve,MtULThick,MtULProtr,MtLLCurve,MtLLThick,MtLLProtr,MtSzHght,MtSzWdth,MtCrvCorn,ErHeight,ErWidth,ErEarLobe,ErTilt,NsNsHght,NsNsWdth,NsNsProtr,NsBnBridge,NsBnDefin,NsBnWdth,NsTipHght,NsTipWdth,NsTipTip,NsTipBnd,NsNtHght,NsNtWdth,EsFrmOpen,EsFrmSpac,EsFrmLwEl,EsFrmUpEl,EsPlcHght,EsPlcWdth,EsPlcRot,EsPlcProt,EsShpOtEl,EsShpInEl
,70,Stockton,David,0,0,0,0,1,1,1,0,49220,0,0,5,180.34,165.0,24,6,22,1,1,1,308,-1,2014,0,0,0,1,0,0,50,26,27,8741,0,0,0,0,0,5,0,1,0,0,-1,0,26,1,0,0,0,0,1,2,0,12,0,0,0,0,0,0,1,0,2,8,0,0,5,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,25,74,64,66,70,25,25,76,69,66,73,72,65,68,52,38,25,62,88,86,77,82,25,46,73,39,25,37,25,25,60,42,40,82,91,84,25,59,64,82,64,45,0,0,0,0,0,30,20,35,30,35,15,30,60,5,5,5,85,100,0,50,58,50,0,50,0,25,50,75,50,75,25,85,10,35,5,3,0,5,49,29,75,0,10,0,0,0,100,0,0,0,0,0,0,0,0,0,85,45,0,0,0,64,39,2,0,1,1,0,1,0,1,1,2,1,1,1,1,0,40,16,2,0,27,15,2,7,0,8,9,0,0,0,2,2,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,0,1D4535B0,5EE0F769,526A5858,7C54D6E9,0,0,1,0,1,255,0,36,-109,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,71,Toupane,Axel,0,0,0,0,1,1,1,0,49221,0,1,2,200.66,210.0,23,7,21,1,1,1,351,-1,2014,0,0,0,1,0,0,50,22,23,7579,0,0,0,0,0,3,0,1,1,0,-1,0,4,3,0,8,0,0,3,3,0,0,0,0,0,0,0,0,1,9,6,8,0,0,10,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,55,62,67,65,75,70,44,74,72,67,70,69,72,70,60,53,39,56,72,68,61,49,49,53,69,54,42,48,39,41,51,55,45,78,82,78,48,74,60,80,64,40,0,0,0,0,0,52,38,18,11,38,38,55,11,10,0,0,50,0,0,0,50,50,15,50,5,25,50,0,0,75,55,49,0,0,0,20,18,15,57,10,25,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0,35,36,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,75,39,2,0,26,22,13,3,7,1,4,2,0,3,2,3,3,2,1,6,4,7,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,6,CCD091AD,A5920184,856B0860,76CED7D6,0,0,1,0,1,255,0,70,53,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,72,Wear,Travis,0,0,0,0,1,1,1,0,49222,0,3,2,208.28,225.0,21,9,23,1,1,1,240,-1,2014,0,0,0,1,0,0,50,25,26,8725,0,0,0,0,0,5,0,1,1,0,-1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,1,22,8,3,0,0,21,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,75,63,69,74,85,50,50,57,72,49,53,59,55,51,57,62,48,71,46,42,41,39,46,41,71,49,57,48,54,56,58,54,65,80,66,62,58,66,50,80,66,40,8,0,0,0,0,43,13,17,28,52,10,65,50,25,0,75,25,100,0,25,51,0,0,0,0,0,0,0,0,100,60,40,40,40,40,15,45,15,40,15,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,0,0,0,70,40,2,0,0,1,1,1,0,1,2,2,1,1,1,2,0,12,52,6,0,15,18,5,2,5,5,7,0,0,2,1,1,0,0,1,7,23,4,12,2,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,6D8BE23F,914EFFF5,5FA0609C,BA078AAB,0,0,1,0,1,255,0,2,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,73,White,Okaro,0,0,0,0,1,1,1,0,49223,0,3,2,203.2,215.0,13,8,21,1,1,1,12,-1,2014,0,0,0,1,0,0,50,26,27,8780,0,0,0,0,0,1,0,1,1,0,-1,0,1,0,0,8,0,0,0,1,0,0,0,0,0,58,0,0,0,15,3,0,0,0,15,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,25,64,68,66,75,60,50,62,73,66,75,65,66,79,62,68,63,57,52,48,44,37,64,52,70,67,54,43,52,68,53,56,50,80,62,56,64,70,72,80,68,50,0,0,0,0,0,36,34,10,16,39,31,25,5,5,10,5,80,0,0,0,100,35,0,25,0,0,25,0,0,85,30,70,0,0,0,60,90,40,65,5,25,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,54,60,20,47,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,52,17,1,109,30,12,18,7,9,4,1,1,1,0,1,2,0,2,27,29,23,25,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,23D07DB3,A2FD69ED,25F90C3D,AA594635,0,0,1,0,1,255,0,-25,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,74,Wilson,Jamil,0,0,0,0,1,1,1,0,49224,0,2,3,203.2,229.0,20,11,23,1,1,1,122,-1,2014,0,0,0,1,0,0,50,25,26,8818,0,0,0,0,0,2,0,1,1,0,-1,0,28,4,0,0,0,0,4,3,0,0,0,35,0,0,0,0,1,15,6,3,0,0,13,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,75,64,69,66,70,75,65,67,74,66,75,65,66,79,58,64,56,54,51,47,47,45,61,49,71,55,61,55,53,61,52,47,50,77,68,62,50,76,68,80,65,60,0,0,0,0,0,45,40,10,25,35,15,30,40,5,10,5,80,75,50,25,55,0,0,0,0,0,0,0,0,100,70,30,25,15,15,40,25,30,70,25,80,0,30,0,0,0,100,0,0,0,0,0,0,0,0,0,25,50,0,0,0,55,68,1,1,1,1,1,1,2,1,1,1,2,1,2,1,0,9,21,17,0,9,9,12,11,7,5,9,0,0,0,2,2,6,1,1,6,4,7,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,99719A53,572CD9F4,CC26206F,9B1750A3,0,0,1,0,1,255,0,-90,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,75,Pelle,Norvel,0,0,0,0,1,1,1,0,49225,0,4,3,208.28,231.0,3,2,20,1,1,1,344,-1,2014,0,0,0,1,0,0,50,27,28,8856,0,0,0,0,0,2,0,1,1,0,-1,0,7,0,0,0,0,0,0,3,0,22,0,45,27,12,0,0,0,25,3,4,0,0,14,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,61,66,67,55,65,65,80,62,79,57,66,54,56,56,59,55,62,53,40,35,33,29,77,37,73,52,83,74,61,69,46,54,40,76,54,50,70,62,64,80,68,60,0,0,0,0,0,38,67,34,22,5,47,58,0,15,0,0,100,35,0,0,50,0,0,0,0,0,0,0,0,99,90,10,5,5,5,80,90,25,24,0,75,85,62,90,70,50,0,65,25,50,75,75,25,5,50,0,5,60,0,25,15,75,90,2,1,1,1,0,1,1,1,0,0,1,1,1,0,0,58,9,17,1,16,0,1,18,7,11,5,1,1,1,0,1,0,0,2,25,2,3,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,1D4535B0,22A96423,8A0705AB,4EC747DC,0,0,1,0,1,255,0,9,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,76,Clarke,Coty,0,0,0,0,1,1,1,0,49226,0,2,3,200.66,237.0,4,7,21,1,1,1,253,-1,2014,0,0,0,1,5,15,75,22,23,8753,0,0,0,0,0,3,0,1,1,0,-1,0,10,0,0,0,0,0,0,2,0,0,0,0,35,0,0,0,1,18,3,5,0,0,7,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,66,62,69,65,58,60,70,60,70,70,60,75,60,55,28,47,51,38,43,40,41,30,69,50,65,54,74,55,66,65,54,54,50,70,50,48,60,64,63,75,61,80,0,0,0,0,0,28,43,31,3,4,35,25,25,5,5,0,50,100,0,0,95,0,0,0,0,0,0,0,0,99,40,20,0,0,0,50,50,25,80,0,99,25,27,60,50,75,0,15,15,75,50,90,0,0,0,0,0,75,0,15,0,75,94,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,2,0,2,1,2,3,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,1,3,0,3,0,3,1,3,0,3,8,0,1,1BFBFCF4,263DBAED,CDF68DEA,8F5BC97B,0,0,1,0,1,255,0,45,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,77,Kirk,Alex,0,0,0,0,1,1,1,0,49227,0,4,5,210.82,252.0,14,11,22,1,1,1,207,-1,2014,0,0,0,1,0,0,50,22,23,4665,0,0,0,0,0,5,0,1,1,0,-1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30,5,4,3,0,53,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,75,61,60,45,64,50,65,55,78,56,58,55,58,62,53,52,66,42,31,30,28,27,65,41,60,40,65,59,65,66,53,48,40,72,46,42,65,45,55,78,60,35,0,0,0,0,0,40,51,12,5,0,20,25,15,5,5,15,75,95,0,5,60,0,0,0,5,0,0,0,0,97,45,55,10,15,0,35,25,48,45,10,50,70,38,20,20,15,30,15,5,25,55,45,10,20,8,0,0,24,50,45,40,70,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,36,64,27,0,121,0,0,0,0,2,7,0,0,0,3,2,1,1,2,15,10,0,0,36,9,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,F6290A1F,C00AAC32,0844586D,28DEE1D7,0,0,1,0,1,255,0,78,-49,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,78,Whittington,Shayne,0,0,0,0,1,1,1,0,49228,0,3,4,210.82,245.0,27,3,22,1,1,1,173,-1,2014,0,0,0,1,0,0,75,22,23,8719,0,0,0,0,0,5,0,1,1,0,-1,0,11,2,0,0,0,0,2,3,22,0,0,0,0,0,0,0,1,24,2,0,0,0,42,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,30,64,65,61,71,60,70,52,66,58,58,62,59,25,58,60,51,40,44,40,46,47,55,49,69,35,66,58,52,62,48,46,45,72,54,46,68,53,46,64,60,25,0,0,0,0,0,36,37,36,55,10,0,35,40,44,59,18,88,82,50,59,53,85,23,62,61,72,68,82,85,34,40,86,27,58,8,0,0,0,40,55,13,6,50,87,28,19,5,56,18,30,54,45,54,60,51,66,73,2,60,70,25,5,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,56,39,1,0,126,23,3,2,0,8,9,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,3,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,F6290A1F,C00AAC32,0844586D,28DEE1D7,0,0,1,0,1,255,0,21,86,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,79,Austin,Isaiah,0,0,0,0,1,1,1,0,49229,0,4,5,217.82,220.0,25,10,20,1,1,1,84,-1,2014,0,0,0,1,0,0,50,22,23,3213,0,0,0,0,0,4,0,1,1,0,-1,0,2,2,0,0,0,11,2,1,0,0,9,0,0,56,0,0,0,28,7,5,3,8,21,0,-1,-1,0,75,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,41,62,68,51,68,56,70,53,72,54,54,52,49,53,60,62,73,44,37,33,37,36,80,37,67,41,70,47,63,69,45,56,40,68,56,48,68,56,58,58,62,40,27,0,0,0,0,52,28,27,40,14,35,28,39,21,40,68,25,50,10,14,54,18,18,11,7,8,10,5,2,44,44,48,30,33,32,25,25,33,53,33,50,30,50,11,12,11,0,15,24,17,24,12,30,21,14,15,15,43,26,31,25,72,52,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,145,64,18,1,118,1,0,1,12,12,0,1,0,0,0,2,2,1,2,1,2,10,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,4,0,1,0,3,0,3,0,3,2,0,3,0,3,0,3,0,3,2,0,3,1,3,0,3,0,3,0,3,0,3,0,3,0,3,8,0,1,23D07DB3,A2FD69ED,25F90C3D,AA594635,0,0,1,0,1,255,0,-70,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
